Date, MaxTemperature, MinTemperature, AvgTemperature, Precipitation, Snowfall
1900-04-06, 68, 46, 57.0, 0.00, 0.0
1900-04-07, 66, 54, 60.0, 0.00, 0.0
1900-04-08, 71, 51, 61.0, 0.00, 0.0
1900-04-09, 51, 40, 45.5, T, 0.0
1900-04-10, 48, 39, 43.5, 0.00, 0.0
1900-04-11, 46, 38, 42.0, 0.21, 0.0
1900-04-12, 54, 42, 48.0, 1.56, 0.0
1900-04-13, 52, 45, 48.5, 0.83, 0.0
1900-04-14, 65, 41, 53.0, 0.00, 0.0
1900-04-15, 65, 46, 55.5, 0.00, 0.0
1900-04-16, 69, 48, 58.5, 0.00, 0.0
1900-04-17, 72, 56, 64.0, 0.00, 0.0
1900-04-18, 78, 61, 69.5, 0.00, 0.0
1900-04-19, 68, 62, 65.0, 1.45, 0.0
1900-04-20, 64, 52, 58.0, 0.06, 0.0
1900-04-21, 65, 53, 59.0, 0.10, 0.0
1900-04-22, 75, 56, 65.5, 0.00, 0.0
1900-04-23, 75, 58, 66.5, 0.00, 0.0
1900-04-24, 72, 57, 64.5, 0.00, 0.0
1900-04-25, 58, 48, 53.0, 0.00, 0.0
1900-04-26, 70, 45, 57.5, 0.00, 0.0
1900-04-27, 74, 52, 63.0, 0.00, 0.0
1900-04-28, 74, 53, 63.5, 0.00, 0.0
1900-04-29, 66, 54, 60.0, 0.00, 0.0
1900-04-30, 82, 51, 66.5, 0.00, 0.0
1900-05-01, 70, 56, 63.0, 0.03, 0.0
1900-05-02, 69, 55, 62.0, 0.00, 0.0
1900-05-03, 84, 56, 70.0, 0.26, 0.0
1900-05-04, 64, 46, 55.0, 0.01, 0.0
1900-05-05, 62, 52, 57.0, 0.00, 0.0
1900-05-06, 72, 51, 61.5, 0.01, 0.0
1900-05-07, 68, 54, 61.0, 0.02, 0.0
1900-05-08, 87, 56, 71.5, 0.00, 0.0
1900-05-09, 82, 53, 67.5, 0.22, 0.0
1900-05-10, 64, 47, 55.5, 0.09, 0.0
1900-05-11, 75, 47, 61.0, 0.00, 0.0
1900-05-12, 84, 57, 70.5, 0.00, 0.0
1900-05-13, 90, 62, 76.0, 0.00, 0.0
1900-05-14, 92, 63, 77.5, 0.00, 0.0
1900-05-15, 92, 65, 78.5, 0.00, 0.0
1900-05-16, 94, 64, 79.0, 0.00, 0.0
1900-05-17, 84, 63, 73.5, 0.00, 0.0
1900-05-18, 82, 67, 74.5, 0.04, 0.0
1900-05-19, 76, 62, 69.0, 0.33, 0.0
1900-05-20, 70, 54, 62.0, 0.07, 0.0
1900-05-21, 72, 55, 63.5, 0.00, 0.0
1900-05-22, 78, 54, 66.0, 0.00, 0.0
1900-05-23, 82, 57, 69.5, 0.00, 0.0
1900-05-24, 69, 58, 63.5, 1.27, 0.0
1900-05-25, 64, 56, 60.0, 0.08, 0.0
1900-05-26, 64, 52, 58.0, 0.31, 0.0
1900-05-27, 75, 54, 64.5, 0.00, 0.0
1900-05-28, 81, 55, 68.0, 0.00, 0.0
1900-05-29, 75, 59, 67.0, 0.00, 0.0
1900-05-30, 82, 60, 71.0, 0.00, 0.0
1900-05-31, 86, 65, 75.5, 0.00, 0.0
1900-06-01, 85, 64, 74.5, 0.00, 0.0
1900-06-02, 85, 67, 76.0, 0.00, 0.0
1900-06-03, 88, 68, 78.0, 0.00, 0.0
1900-06-04, 70, 61, 65.5, T, 0.0
1900-06-05, 68, 53, 60.5, 0.00, 0.0
1900-06-06, 76, 56, 66.0, 0.00, 0.0
1900-06-07, 86, 57, 71.5, 0.00, 0.0
1900-06-08, 88, 70, 79.0, T, 0.0
1900-06-09, 86, 70, 78.0, T, 0.0
1900-06-10, 82, 69, 75.5, 0.00, 0.0
1900-06-11, 86, 68, 77.0, 0.00, 0.0
1900-06-12, 92, 71, 81.5, 0.15, 0.0
1900-06-13, 82, 70, 76.0, 0.30, 0.0
1900-06-14, 88, 70, 79.0, 0.00, 0.0
1900-06-15, 80, 68, 74.0, 0.00, 0.0
1900-06-16, 76, 65, 70.5, 0.02, 0.0
1900-06-17, 80, 66, 73.0, 1.10, 0.0
1900-06-18, 70, 63, 66.5, 0.01, 0.0
1900-06-19, 70, 61, 65.5, 0.00, 0.0
1900-06-20, 80, 60, 70.0, 0.00, 0.0
1900-06-21, 81, 61, 71.0, 0.00, 0.0
1900-06-22, 76, 65, 70.5, T, 0.0
1900-06-23, 78, 68, 73.0, T, 0.0
1900-06-24, 88, 70, 79.0, 0.07, 0.0
1900-06-25, 90, 69, 79.5, 0.85, 0.0
1900-06-26, 91, 72, 81.5, 0.00, 0.0
1900-06-27, 92, 76, 84.0, 0.00, 0.0
1900-06-28, 90, 74, 82.0, 0.02, 0.0
1900-06-29, 92, 76, 84.0, 0.00, 0.0
1900-06-30, 82, 71, 76.5, 0.00, 0.0
1900-07-01, 84, 68, 76.0, 0.00, 0.0
1900-07-02, 87, 65, 76.0, 0.00, 0.0
1900-07-03, 90, 72, 81.0, 0.00, 0.0
1900-07-04, 98, 69, 83.5, 0.00, 0.0
1900-07-05, 98, 76, 87.0, 1.72, 0.0
1900-07-06, 99, 78, 88.5, 0.00, 0.0
1900-07-07, 99, 78, 88.5, 0.00, 0.0
1900-07-08, 97, 71, 84.0, 0.24, 0.0
1900-07-09, 85, 72, 78.5, T, 0.0
1900-07-10, 86, 69, 77.5, 0.00, 0.0
1900-07-11, 90, 69, 79.5, 0.00, 0.0
1900-07-12, 89, 70, 79.5, 0.46, 0.0
1900-07-13, 81, 71, 76.0, T, 0.0
1900-07-14, 83, 67, 75.0, 0.00, 0.0
1900-07-15, 93, 70, 81.5, 0.00, 0.0
1900-07-16, 95, 71, 83.0, 0.00, 0.0
1900-07-17, 94, 74, 84.0, 0.00, 0.0
1900-07-18, 95, 75, 85.0, 0.00, 0.0
1900-07-19, 91, 79, 85.0, 0.00, 0.0
1900-07-20, 94, 75, 84.5, 0.03, 0.0
1900-07-21, 100, 77, 88.5, T, 0.0
1900-07-22, 91, 70, 80.5, 1.56, 0.0
1900-07-23, 90, 72, 81.0, 0.00, 0.0
1900-07-24, 90, 74, 82.0, 0.00, 0.0
1900-07-25, 90, 74, 82.0, 0.00, 0.0
1900-07-26, 88, 70, 79.0, 1.74, 0.0
1900-07-27, 76, 70, 73.0, 0.76, 0.0
1900-07-28, 80, 69, 74.5, 0.00, 0.0
1900-07-29, 84, 68, 76.0, 0.00, 0.0
1900-07-30, 84, 72, 78.0, 0.00, 0.0
1900-07-31, 88, 72, 80.0, 0.00, 0.0
1900-08-01, 88, 72, 80.0, T, 0.0
1900-08-02, 80, 72, 76.0, T, 0.0
1900-08-03, 86, 69, 77.5, 0.01, 0.0
1900-08-04, 81, 70, 75.5, 0.00, 0.0
1900-08-05, 80, 68, 74.0, 0.00, 0.0
1900-08-06, 88, 66, 77.0, 0.00, 0.0
1900-08-07, 96, 70, 83.0, 0.00, 0.0
1900-08-08, 93, 79, 86.0, 0.00, 0.0
1900-08-09, 94, 76, 85.0, 0.00, 0.0
1900-08-10, 98, 77, 87.5, T, 0.0
1900-08-11, 100, 78, 89.0, 0.00, 0.0
1900-08-12, 99, 75, 87.0, 0.00, 0.0
1900-08-13, 96, 78, 87.0, 0.00, 0.0
1900-08-14, 88, 73, 80.5, 0.00, 0.0
1900-08-15, 94, 76, 85.0, T, 0.0
1900-08-16, 96, 69, 82.5, 0.45, 0.0
1900-08-17, 90, 72, 81.0, 1.00, 0.0
1900-08-18, 90, 75, 82.5, 0.17, 0.0
1900-08-19, 89, 73, 81.0, 0.00, 0.0
1900-08-20, 90, 76, 83.0, 0.00, 0.0
1900-08-21, 86, 74, 80.0, 0.01, 0.0
1900-08-22, 85, 74, 79.5, 0.04, 0.0
1900-08-23, 85, 72, 78.5, 0.78, 0.0
1900-08-24, 93, 68, 80.5, 0.72, 0.0
1900-08-25, 92, 74, 83.0, T, 0.0
1900-08-26, 96, 76, 86.0, 0.00, 0.0
1900-08-27, 97, 75, 86.0, 0.00, 0.0
1900-08-28, 90, 76, 83.0, T, 0.0
1900-08-29, 89, 76, 82.5, 0.00, 0.0
1900-08-30, 84, 72, 78.0, 0.19, 0.0
1900-08-31, 88, 73, 80.5, 0.00, 0.0
1900-09-01, 90, 71, 80.5, 0.00, 0.0
1900-09-02, 86, 74, 80.0, 0.00, 0.0
1900-09-03, 88, 72, 80.0, 0.00, 0.0
1900-09-04, 90, 69, 79.5, 0.00, 0.0
1900-09-05, 90, 73, 81.5, 0.00, 0.0
1900-09-06, 90, 70, 80.0, 0.00, 0.0
1900-09-07, 93, 68, 80.5, 0.00, 0.0
1900-09-08, 92, 73, 82.5, 0.00, 0.0
1900-09-09, 94, 72, 83.0, 0.00, 0.0
1900-09-10, 98, 73, 85.5, 0.00, 0.0
1900-09-11, 95, 72, 83.5, 0.00, 0.0
1900-09-12, 94, 72, 83.0, 0.00, 0.0
1900-09-13, 84, 72, 78.0, 0.00, 0.0
1900-09-14, 82, 72, 77.0, T, 0.0
1900-09-15, 83, 72, 77.5, 0.12, 0.0
1900-09-16, 86, 66, 76.0, 0.60, 0.0
1900-09-17, 77, 64, 70.5, 0.00, 0.0
1900-09-18, 72, 60, 66.0, 0.00, 0.0
1900-09-19, 71, 57, 64.0, 0.00, 0.0
1900-09-20, 81, 58, 69.5, 0.00, 0.0
1900-09-21, 84, 65, 74.5, 0.05, 0.0
1900-09-22, 82, 68, 75.0, 0.29, 0.0
1900-09-23, 72, 61, 66.5, 0.46, 0.0
1900-09-24, 76, 58, 67.0, 0.00, 0.0
1900-09-25, 78, 62, 70.0, 0.00, 0.0
1900-09-26, 83, 62, 72.5, 0.00, 0.0
1900-09-27, 84, 66, 75.0, 0.35, 0.0
1900-09-28, 79, 67, 73.0, 0.05, 0.0
1900-09-29, 80, 66, 73.0, 0.00, 0.0
1900-09-30, 82, 66, 74.0, 0.00, 0.0
1900-10-01, 74, 69, 71.5, T, 0.0
1900-10-02, 73, 68, 70.5, 0.14, 0.0
1900-10-03, 72, 66, 69.0, 0.04, 0.0
1900-10-04, 72, 68, 70.0, 0.04, 0.0
1900-10-05, 82, 68, 75.0, T, 0.0
1900-10-06, 88, 70, 79.0, 0.00, 0.0
1900-10-07, 83, 70, 76.5, 0.00, 0.0
1900-10-08, 86, 65, 75.5, 0.67, 0.0
1900-10-09, 65, 57, 61.0, 0.16, 0.0
1900-10-10, 62, 54, 58.0, T, 0.0
1900-10-11, 66, 52, 59.0, 0.00, 0.0
1900-10-12, 68, 52, 60.0, T, 0.0
1900-10-13, 78, 63, 70.5, 0.68, 0.0
1900-10-14, 73, 60, 66.5, 0.00, 0.0
1900-10-15, 71, 59, 65.0, 0.00, 0.0
1900-10-16, 77, 54, 65.5, 0.00, 0.0
1900-10-17, 58, 47, 52.5, 0.00, 0.0
1900-10-18, 70, 43, 56.5, 0.00, 0.0
1900-10-19, 64, 52, 58.0, 0.00, 0.0
1900-10-20, 61, 50, 55.5, 0.00, 0.0
1900-10-21, 74, 51, 62.5, 0.00, 0.0
1900-10-22, 81, 60, 70.5, 0.00, 0.0
1900-10-23, 80, 65, 72.5, 0.00, 0.0
1900-10-24, 76, 64, 70.0, 0.49, 0.0
1900-10-25, 70, 62, 66.0, 0.00, 0.0
1900-10-26, 68, 61, 64.5, 0.00, 0.0
1900-10-27, 74, 60, 67.0, 0.00, 0.0
1900-10-28, 69, 60, 64.5, 0.00, 0.0
1900-10-29, 66, 58, 62.0, 0.00, 0.0
1900-10-30, 68, 57, 62.5, 0.00, 0.0
1900-10-31, 67, 58, 62.5, T, 0.0
1900-11-01, 74, 61, 67.5, 0.01, 0.0
1900-11-02, 66, 64, 65.0, 0.10, 0.0
1900-11-03, 67, 54, 60.5, 0.96, 0.0
1900-11-04, 58, 53, 55.5, 1.28, 0.0
1900-11-05, 71, 51, 61.0, T, 0.0
1900-11-06, 62, 51, 56.5, 0.00, 0.0
1900-11-07, 69, 49, 59.0, 0.00, 0.0
1900-11-08, 64, 38, 51.0, 0.06, 0.0
1900-11-09, 50, 36, 43.0, 0.21, 0.0
1900-11-10, 56, 33, 44.5, 0.00, 0.0
1900-11-11, 56, 39, 47.5, 0.00, 0.0
1900-11-12, 50, 40, 45.0, 0.07, 0.0
1900-11-13, 57, 35, 46.0, 0.00, 0.0
1900-11-14, 53, 41, 47.0, 0.00, 0.0
1900-11-15, 68, 39, 53.5, 0.00, 0.0
1900-11-16, 44, 35, 39.5, 0.00, 0.0
1900-11-17, 58, 39, 48.5, 0.00, 0.0
1900-11-18, 72, 45, 58.5, 0.00, 0.0
1900-11-19, 77, 59, 68.0, 0.00, 0.0
1900-11-20, 76, 65, 70.5, T, 0.0
1900-11-21, 78, 64, 71.0, 0.00, 0.0
1900-11-22, 70, 56, 63.0, 0.00, 0.0
1900-11-23, 78, 58, 68.0, 0.00, 0.0
1900-11-24, 60, 54, 57.0, T, 0.0
1900-11-25, 74, 58, 66.0, 0.40, 0.0
1900-11-26, 70, 45, 57.5, 0.24, 0.0
1900-11-27, 56, 44, 50.0, 0.00, 0.0
1900-11-28, 52, 43, 47.5, 0.00, 0.0
1900-11-29, 60, 44, 52.0, 0.01, 0.0
1900-11-30, 48, 38, 43.0, 0.00, 0.0
1900-12-01, 50, 34, 42.0, 0.00, 0.0
1900-12-02, 58, 38, 48.0, 0.00, 0.0
1900-12-03, 58, 40, 49.0, 0.01, 0.0
1900-12-04, 70, 48, 59.0, 0.22, 0.0
1900-12-05, 51, 40, 45.5, 0.00, 0.0
1900-12-06, 50, 36, 43.0, 0.00, 0.0
1900-12-07, 54, 38, 46.0, 0.00, 0.0
1900-12-08, 50, 39, 44.5, T, 0.0
1900-12-09, 55, 36, 45.5, 0.00, 0.0
1900-12-10, 40, 31, 35.5, 0.00, 0.0
1900-12-11, 50, 32, 41.0, 0.00, 0.0
1900-12-12, 46, 31, 38.5, 0.00, 0.0
1900-12-13, 57, 33, 45.0, 0.00, 0.0
1900-12-14, 45, 28, 36.5, 0.00, 0.0
1900-12-15, 33, 28, 30.5, T, T
1900-12-16, 32, 26, 29.0, 0.00, 0.0
1900-12-17, 38, 24, 31.0, 0.00, 0.0
1900-12-18, 52, 32, 42.0, 0.00, 0.0
1900-12-19, 60, 37, 48.5, 0.00, 0.0
1900-12-20, 50, 43, 46.5, 0.09, 0.0
1900-12-21, 43, 32, 37.5, 0.60, T
1900-12-22, 50, 29, 39.5, 0.00, 0.0
1900-12-23, 67, 39, 53.0, 0.00, 0.0
1900-12-24, 67, 51, 59.0, 0.02, 0.0
1900-12-25, 54, 41, 47.5, 0.00, 0.0
1900-12-26, 50, 36, 43.0, 0.00, 0.0
1900-12-27, 46, 33, 39.5, 0.00, 0.0
1900-12-28, 51, 37, 44.0, 0.03, 0.0
1900-12-29, 44, 32, 38.0, T, 0.0
1900-12-30, 58, 32, 45.0, 0.60, 0.0
1900-12-31, 54, 40, 47.0, 0.68, 0.0
1901-01-01, 50, 41, 45.5, 0.00, 0.0
1901-01-02, 41, 35, 38.0, 0.00, 0.0
1901-01-03, 35, 29, 32.0, 0.00, 0.0
1901-01-04, 44, 31, 37.5, 0.00, 0.0
1901-01-05, 44, 32, 38.0, 0.00, 0.0
1901-01-06, 46, 31, 38.5, 0.00, 0.0
1901-01-07, 53, 36, 44.5, 0.00, 0.0
1901-01-08, 53, 36, 44.5, 0.00, 0.0
1901-01-09, 66, 37, 51.5, 0.00, 0.0
1901-01-10, 68, 48, 58.0, 0.06, 0.0
1901-01-11, 74, 56, 65.0, T, 0.0
1901-01-12, 68, 37, 52.5, 0.41, 0.0
1901-01-13, 40, 33, 36.5, 0.00, 0.0
1901-01-14, 48, 31, 39.5, 0.00, 0.0
1901-01-15, 61, 39, 50.0, 0.00, 0.0
1901-01-16, 67, 42, 54.5, 0.00, 0.0
1901-01-17, 56, 32, 44.0, 0.58, 0.1
1901-01-18, 34, 26, 30.0, 0.09, 0.1
1901-01-19, 34, 23, 28.5, 0.00, 0.0
1901-01-20, 42, 21, 31.5, 0.00, 0.0
1901-01-21, 60, 32, 46.0, 0.00, 0.0
1901-01-22, 52, 39, 45.5, 0.00, 0.0
1901-01-23, 40, 36, 38.0, T, 0.0
1901-01-24, 44, 36, 40.0, 0.02, 0.0
1901-01-25, 42, 30, 36.0, 0.60, 0.3
1901-01-26, 37, 30, 33.5, 0.00, 0.0
1901-01-27, 42, 33, 37.5, 0.03, 0.0
1901-01-28, 38, 30, 34.0, 0.06, T
1901-01-29, 42, 28, 35.0, 0.00, 0.0
1901-01-30, 42, 36, 39.0, 0.24, 0.0
1901-01-31, 38, 28, 33.0, T, 0.0
1901-02-01, 43, 22, 32.5, 0.00, 0.0
1901-02-02, 45, 30, 37.5, 0.00, 0.0
1901-02-03, 54, 36, 45.0, 0.09, 0.0
1901-02-04, 58, 38, 48.0, 0.03, 0.0
1901-02-05, 40, 31, 35.5, 0.00, 0.0
1901-02-06, 38, 25, 31.5, 0.00, 0.0
1901-02-07, 40, 24, 32.0, 0.00, 0.0
1901-02-08, 38, 31, 34.5, 0.07, 0.1
1901-02-09, 38, 33, 35.5, 0.36, 0.0
1901-02-10, 40, 32, 36.0, 0.00, 0.0
1901-02-11, 38, 31, 34.5, 0.00, 0.0
1901-02-12, 47, 26, 36.5, 0.00, 0.0
1901-02-13, 36, 21, 28.5, 0.00, 0.0
1901-02-14, 42, 23, 32.5, 0.00, 0.0
1901-02-15, 48, 28, 38.0, 0.00, 0.0
1901-02-16, 60, 33, 46.5, 0.00, 0.0
1901-02-17, 53, 36, 44.5, 0.00, 0.0
1901-02-18, 52, 38, 45.0, 0.00, 0.0
1901-02-19, 51, 38, 44.5, 0.02, 0.0
1901-02-20, 39, 26, 32.5, 0.00, 0.0
1901-02-21, 36, 24, 30.0, 0.00, 0.0
1901-02-22, 42, 26, 34.0, T, T
1901-02-23, 31, 21, 26.0, 0.52, 5.0
1901-02-24, 32, 16, 24.0, 0.06, 1.0
1901-02-25, 42, 20, 31.0, 0.00, 0.0
1901-02-26, 46, 34, 40.0, 0.00, 0.0
1901-02-27, 41, 30, 35.5, 0.00, 0.0
1901-02-28, 44, 28, 36.0, 0.00, 0.0
1901-03-01, 58, 31, 44.5, 0.00, 0.0
1901-03-02, 68, 43, 55.5, 0.01, 0.0
1901-03-03, 57, 40, 48.5, 0.00, 0.0
1901-03-04, 58, 50, 54.0, 0.00, 0.0
1901-03-05, 60, 28, 44.0, 0.09, 0.6
1901-03-06, 28, 20, 24.0, 0.01, 0.1
1901-03-07, 42, 18, 30.0, 0.00, 0.0
1901-03-08, 58, 30, 44.0, 0.00, 0.0
1901-03-09, 62, 52, 57.0, 0.29, 0.0
1901-03-10, 70, 53, 61.5, 0.03, 0.0
1901-03-11, 68, 45, 56.5, 0.11, 0.0
1901-03-12, 64, 40, 52.0, 0.00, 0.0
1901-03-13, 67, 51, 59.0, T, 0.0
1901-03-14, 63, 42, 52.5, 0.00, 0.0
1901-03-15, 48, 39, 43.5, 0.01, 0.0
1901-03-16, 44, 37, 40.5, 0.01, 0.0
1901-03-17, 52, 35, 43.5, 0.00, 0.0
1901-03-18, 70, 40, 55.0, 0.00, 0.0
1901-03-19, 72, 49, 60.5, 0.00, 0.0
1901-03-20, 72, 53, 62.5, T, 0.0
1901-03-21, 61, 46, 53.5, 1.40, 0.0
1901-03-22, 56, 42, 49.0, 0.00, 0.0
1901-03-23, 72, 43, 57.5, 0.00, 0.0
1901-03-24, 66, 55, 60.5, 0.09, 0.0
1901-03-25, 72, 60, 66.0, 0.15, 0.0
1901-03-26, 71, 58, 64.5, 1.02, 0.0
1901-03-27, 60, 46, 53.0, 0.02, 0.0
1901-03-28, 54, 43, 48.5, 0.00, 0.0
1901-03-29, 57, 40, 48.5, 0.00, 0.0
1901-03-30, 50, 42, 46.0, 0.00, 0.0
1901-03-31, 62, 46, 54.0, 0.00, 0.0
1901-04-01, 57, 43, 50.0, 0.00, 0.0
1901-04-02, 52, 41, 46.5, 0.60, 0.0
1901-04-03, 56, 45, 50.5, 1.25, 0.0
1901-04-04, 53, 45, 49.0, T, 0.0
1901-04-05, 64, 48, 56.0, 0.00, 0.0
1901-04-06, 71, 52, 61.5, 0.49, 0.0
1901-04-07, 61, 48, 54.5, 0.02, 0.0
1901-04-08, 58, 43, 50.5, 0.00, 0.0
1901-04-09, 53, 45, 49.0, 0.00, 0.0
1901-04-10, 54, 47, 50.5, 0.00, 0.0
1901-04-11, 56, 46, 51.0, 0.00, 0.0
1901-04-12, 59, 44, 51.5, 0.00, 0.0
1901-04-13, 52, 42, 47.0, T, 0.0
1901-04-14, 59, 49, 54.0, 1.17, 0.0
1901-04-15, 49, 46, 47.5, 0.01, 0.0
1901-04-16, 61, 45, 53.0, T, 0.0
1901-04-17, 58, 43, 50.5, 0.00, 0.0
1901-04-18, 57, 42, 49.5, T, 0.0
1901-04-19, 68, 46, 57.0, T, 0.0
1901-04-20, 62, 54, 58.0, 0.36, 0.0
1901-04-21, 55, 44, 49.5, T, 0.0
1901-04-22, 52, 44, 48.0, 0.00, 0.0
1901-04-23, 55, 44, 49.5, 0.16, 0.0
1901-04-24, 56, 47, 51.5, 0.26, 0.0
1901-04-25, 58, 50, 54.0, 0.08, 0.0
1901-04-26, 58, 46, 52.0, 0.00, 0.0
1901-04-27, 56, 46, 51.0, 0.00, 0.0
1901-04-28, 61, 46, 53.5, 0.00, 0.0
1901-04-29, 64, 44, 54.0, 0.00, 0.0
1901-04-30, 79, 42, 60.5, 0.00, 0.0
1901-05-01, 87, 51, 69.0, T, 0.0
1901-05-02, 79, 46, 62.5, 0.00, 0.0
1901-05-03, 76, 54, 65.0, 0.00, 0.0
1901-05-04, 70, 51, 60.5, 0.00, 0.0
1901-05-05, 81, 52, 66.5, 0.00, 0.0
1901-05-06, 63, 49, 56.0, 0.00, 0.0
1901-05-07, 67, 49, 58.0, T, 0.0
1901-05-08, 68, 59, 63.5, T, 0.0
1901-05-09, 78, 58, 68.0, 0.04, 0.0
1901-05-10, 67, 57, 62.0, 0.01, 0.0
1901-05-11, 78, 55, 66.5, 0.02, 0.0
1901-05-12, 76, 63, 69.5, 0.00, 0.0
1901-05-13, 68, 53, 60.5, 0.25, 0.0
1901-05-14, 62, 53, 57.5, 0.09, 0.0
1901-05-15, 72, 56, 64.0, 0.00, 0.0
1901-05-16, 71, 56, 63.5, 0.00, 0.0
1901-05-17, 76, 54, 65.0, 0.00, 0.0
1901-05-18, 80, 61, 70.5, 0.35, 0.0
1901-05-19, 69, 53, 61.0, 0.08, 0.0
1901-05-20, 61, 50, 55.5, 0.37, 0.0
1901-05-21, 66, 52, 59.0, T, 0.0
1901-05-22, 78, 64, 71.0, 0.19, 0.0
1901-05-23, 71, 64, 67.5, T, 0.0
1901-05-24, 84, 64, 74.0, 0.01, 0.0
1901-05-25, 84, 55, 69.5, 0.19, 0.0
1901-05-26, 63, 55, 59.0, 0.27, 0.0
1901-05-27, 71, 63, 67.0, 0.61, 0.0
1901-05-28, 76, 62, 69.0, 0.02, 0.0
1901-05-29, 73, 59, 66.0, 0.05, 0.0
1901-05-30, 71, 60, 65.5, 0.00, 0.0
1901-05-31, 74, 62, 68.0, 0.04, 0.0
1901-06-01, 78, 61, 69.5, 0.00, 0.0
1901-06-02, 84, 64, 74.0, 0.00, 0.0
1901-06-03, 80, 62, 71.0, 0.90, 0.0
1901-06-04, 80, 62, 71.0, 1.10, 0.0
1901-06-05, 86, 62, 74.0, 0.00, 0.0
1901-06-06, 87, 68, 77.5, 0.00, 0.0
1901-06-07, 78, 62, 70.0, 1.08, 0.0
1901-06-08, 74, 60, 67.0, 0.00, 0.0
1901-06-09, 75, 62, 68.5, 0.00, 0.0
1901-06-10, 79, 62, 70.5, 0.00, 0.0
1901-06-11, 86, 65, 75.5, 0.00, 0.0
1901-06-12, 91, 70, 80.5, 0.00, 0.0
1901-06-13, 90, 71, 80.5, 0.00, 0.0
1901-06-14, 84, 71, 77.5, 0.17, 0.0
1901-06-15, 86, 71, 78.5, 0.13, 0.0
1901-06-16, 75, 63, 69.0, 0.22, 0.0
1901-06-17, 65, 61, 63.0, 0.08, 0.0
1901-06-18, 69, 61, 65.0, 0.07, 0.0
1901-06-19, 75, 60, 67.5, T, 0.0
1901-06-20, 78, 59, 68.5, 0.00, 0.0
1901-06-21, 87, 65, 76.0, 0.02, 0.0
1901-06-22, 86, 72, 79.0, 0.00, 0.0
1901-06-23, 92, 72, 82.0, 0.00, 0.0
1901-06-24, 91, 72, 81.5, 0.00, 0.0
1901-06-25, 88, 74, 81.0, 0.00, 0.0
1901-06-26, 83, 70, 76.5, 0.00, 0.0
1901-06-27, 90, 68, 79.0, 0.00, 0.0
1901-06-28, 90, 70, 80.0, 0.00, 0.0
1901-06-29, 91, 71, 81.0, 0.00, 0.0
1901-06-30, 96, 73, 84.5, 0.00, 0.0
1901-07-01, 100, 75, 87.5, 0.00, 0.0
1901-07-02, 100, 73, 86.5, 0.03, 0.0
1901-07-03, 94, 71, 82.5, 0.00, 0.0
1901-07-04, 94, 76, 85.0, 0.00, 0.0
1901-07-05, 94, 75, 84.5, 0.00, 0.0
1901-07-06, 96, 74, 85.0, 0.00, 0.0
1901-07-07, 84, 72, 78.0, 0.12, 0.0
1901-07-08, 88, 69, 78.5, 0.90, 0.0
1901-07-09, 76, 68, 72.0, 0.04, 0.0
1901-07-10, 79, 69, 74.0, 0.02, 0.0
1901-07-11, 82, 72, 77.0, 0.03, 0.0
1901-07-12, 82, 72, 77.0, 0.04, 0.0
1901-07-13, 79, 71, 75.0, 0.28, 0.0
1901-07-14, 80, 72, 76.0, 0.85, 0.0
1901-07-15, 88, 71, 79.5, 0.26, 0.0
1901-07-16, 82, 74, 78.0, 0.00, 0.0
1901-07-17, 88, 73, 80.5, 0.00, 0.0
1901-07-18, 90, 74, 82.0, 0.00, 0.0
1901-07-19, 84, 73, 78.5, 0.01, 0.0
1901-07-20, 84, 72, 78.0, 0.00, 0.0
1901-07-21, 91, 74, 82.5, 0.00, 0.0
1901-07-22, 93, 73, 83.0, 0.00, 0.0
1901-07-23, 94, 74, 84.0, 0.18, 0.0
1901-07-24, 92, 76, 84.0, 0.00, 0.0
1901-07-25, 96, 74, 85.0, 0.00, 0.0
1901-07-26, 91, 74, 82.5, T, 0.0
1901-07-27, 80, 72, 76.0, 0.12, 0.0
1901-07-28, 90, 73, 81.5, 0.00, 0.0
1901-07-29, 97, 76, 86.5, 0.00, 0.0
1901-07-30, 98, 79, 88.5, 0.00, 0.0
1901-07-31, 93, 72, 82.5, 0.27, 0.0
1901-08-01, 82, 72, 77.0, T, 0.0
1901-08-02, 84, 69, 76.5, 0.00, 0.0
1901-08-03, 89, 70, 79.5, 0.00, 0.0
1901-08-04, 89, 72, 80.5, 0.78, 0.0
1901-08-05, 74, 67, 70.5, 0.62, 0.0
1901-08-06, 86, 71, 78.5, 0.84, 0.0
1901-08-07, 80, 73, 76.5, 0.25, 0.0
1901-08-08, 89, 72, 80.5, 0.00, 0.0
1901-08-09, 91, 71, 81.0, 0.00, 0.0
1901-08-10, 90, 72, 81.0, 0.00, 0.0
1901-08-11, 92, 73, 82.5, 0.19, 0.0
1901-08-12, 89, 71, 80.0, 0.44, 0.0
1901-08-13, 75, 71, 73.0, 2.82, 0.0
1901-08-14, 82, 72, 77.0, 0.23, 0.0
1901-08-15, 89, 74, 81.5, T, 0.0
1901-08-16, 90, 74, 82.0, 0.00, 0.0
1901-08-17, 88, 74, 81.0, 0.01, 0.0
1901-08-18, 88, 74, 81.0, 0.00, 0.0
1901-08-19, 90, 74, 82.0, 0.00, 0.0
1901-08-20, 86, 74, 80.0, 0.49, 0.0
1901-08-21, 88, 73, 80.5, 0.00, 0.0
1901-08-22, 87, 73, 80.0, T, 0.0
